mmsi,latitude,longitude,sog,cog,nav_status_code,received_at_utc,ulsan_bound,source_system,source_table,collected_at_utc,quality_flag,is_synthetic,nav_status_category
440116360.0,35.15499833333333,129.22227666666666,1.6,26.2,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
636020905.0,34.97827333333333,129.603475,17.6,233.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440008830.0,35.028055,129.02633166666666,5.1,21.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
636024890.0,34.80433666666667,128.96022666666667,6.0,322.2,3,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440627000.0,35.08683166666666,129.096075,7.5,130.3,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440600017.0,35.10005,129.05098666666666,0.0,0.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273512400.0,34.9694,129.19363166666668,10.1,235.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440191390.0,35.15337666666667,129.29434166666667,1.6,23.5,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440137230.0,35.12329166666667,129.05511833333333,0.0,155.0,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
667002343.0,35.04958166666667,129.05179666666666,0.0,67.9,1,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440101970.0,35.10210333333334,129.17543166666667,5.2,111.6,15,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440155380.0,35.123333333333335,129.05278,0.0,72.8,0,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
273348520.0,35.05077333333334,129.06573,0.1,0.0,1,,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,ANCHORED
440123456.0,35.45,129.35,12.5,180.0,0,2026-06-01 08:00:00+00:00,True,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OK,False,UNDER_WAY
440987654.0,35.38,129.42,0.1,90.0,1,2026-06-01 08:05:00+00:00,True,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OK,False,ANCHORED
440111222.0,34.9,128.5,15.0,270.0,0,2026-06-01 08:10:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,OUT_OF_ULSAN_BBOX,False,UNDER_WAY
440333444.0,35.5,129.3,-5.0,45.0,0,2026-06-01 08:15:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,INVALID_SPEED,False,ANCHORED
440555666.0,35.52,129.28,8.0,400.0,0,2026-06-01 08:20:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,INVALID_COURSE,False,UNDER_WAY
,35.4,129.3,10.0,120.0,0,2026-06-01 08:25:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,MISSING_KEY,False,UNDER_WAY
440777888.0,,129.3,10.0,120.0,0,2026-06-01 08:30:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,MISSING_COORDINATE,False,UNDER_WAY
440999000.0,0.0,0.0,5.0,150.0,0,2026-06-01 08:35:00+00:00,False,AISSTREAM,PositionReport,2026-06-23 23:13:30.841966+00:00,MISSING_COORDINATE,False,UNDER_WAY
