port_agency_cd,port_agency_nm,entry_year,entry_count,callsgn,vessel_name,nationality_cd,nationality_nm,ship_kind_cd,ship_kind_nm,entry_purpose_cd,entry_purpose_nm,origin_port_cd,origin_port_nm,prev_port_cd,prev_port_nm,next_port_cd,next_port_nm,dest_port_cd,dest_port_nm,source_system,source_table,collected_at_utc,quality_flag,is_synthetic,ship_kind_category,is_liquid_cargo_vessel,is_domestic_voyage,port_agency_label
300,대산,2026,28,121835,해원호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRPTK,평택.당진,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,37,D8BU,포천 카렌,KR,대한민국,53,케미칼 운반선,03,적하,KRINC,인천,KRINC,인천,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,17,DSEZ7,마린가스,KR,대한민국,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,1,V7LN4,GALAXY GLOBE,MH,마샬 제도,21,산물선(벌크선),99,기타,KRINC,인천,KRINC,인천,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,온산항
300,대산,2026,1,9V6090,HAFNIA THALASSA,SG,싱가포르,51,원유운반선,02,양하,AUDAM,DAMPIER,AUDAM,DAMPIER,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,2,BURS,CHANG HANG ZUAN SHI,CN,중국,52,석유제품 운반선,02,양하,JPYKK,YOKKAICHI,JPYKK,YOKKAICHI,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,44,180020,두라 5,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,44,180010,두라스카이,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRKUV,군산,KRKUV,군산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,28,D7IE,에프씨 델라,KR,대한민국,53,케미칼 운반선,03,적하,KRUSN,울산,KRUSN,울산,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,25,250025,선 프린세스,KR,대한민국,53,케미칼 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,2,9V6434,PROTEUS JESSICA,SG,싱가포르,51,원유운반선,02,양하,AUASB,ASHBURTON,AUASB,ASHBURTON,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,1,V7QV9,SILVER ETREMA,MH,마샬 제도,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,6,CQ2859,GASCHEM CARIBIC,PT,포르투갈,55,LPG 운반선,03,적하,CNTSN,TIANJIN,CNTSN,TIANJIN,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,19,150035,한유파이오니아,KR,대한민국,52,석유제품 운반선,02,양하,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
